adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/rR479zn26lJp4vNxXKjfBVCHLAW.jpg,"[18, 36]",1955,en,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",2.655284,/lDXJUmLQsViSKLbil2luD91l2kE.jpg,10/3/1980,The Elephant Man,FALSE,7.8,572
FALSE,/yt88nEyDJLN8gOg1FTvCcXCM672.jpg,[18],1578,en,Raging Bull,"When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",3.373301,/cbTfaMrWpZWwF3mY40v1SKaAVCx.jpg,11/14/1980,Raging Bull,FALSE,7.6,759
FALSE,/s5rs0TzqYhlmzJmWbapyveCspYr.jpg,"[53, 18, 80, 10749]",2768,en,American Gigolo,"Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him.",2.28417,/kwbOIABYZjLwd8UViMvkw40l2rr.jpg,2/8/1980,American Gigolo,FALSE,5.8,102
FALSE,/dU1CArBM4YsKLfG8YvhtuTJJaGR.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",7.034288,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg,6/12/1981,Raiders of the Lost Ark,FALSE,7.7,3305
FALSE,/hg8ecg8LrR8ChvZh4aMETNUraGA.jpg,"[12, 28, 53]",699,en,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,2.970521,/vpZZZ2eq8z4I6PSeGxR2UWNciGG.jpg,6/23/1981,For Your Eyes Only,FALSE,6.3,422
FALSE,/nv6Ur5vvcPrlqUlWJt3qPclNWCH.jpg,[35],10246,en,Porky's,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",1.832353,/yfwbpCll3RBxJmixrZvpc2NaqQY.jpg,11/13/1981,Porky's,FALSE,6.1,157
FALSE,/7i4A8qR3oZX9Ajdaf0IsZAhvtr8.jpg,"[35, 18, 10749]",13665,en,Arthur,"Arthur is the most quotable drunk millionaire that is likely to ever steal your heart. Dudley Moore portrays Arthur, a thirty year old child who will inherit 750 million dollars if he complies with his family's demands and marries the woman of their choosing.",1.881575,/lg5IojZvRMiiDabnxSxh8RC49QO.jpg,7/17/1981,Arthur,FALSE,6.4,103
FALSE,/thGE7y795wcw7I6bEJbbreO6uLQ.jpg,"[28, 35]",10890,en,Stripes,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",2.05697,/3qYaYMHdzDfNN8nJ6SKnMbP5rDN.jpg,6/25/1981,Stripes,FALSE,6.5,212
FALSE,/mc0PbKrrFRCUEpI09reR3ihHrIo.jpg,"[28, 18, 36, 10752, 12]",387,de,Das Boot,"A German submarine hunts allied ships during the Second World War. Soon it becomes hunted itself. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits...",2.658704,/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg,9/16/1981,Das Boot,FALSE,7.9,552
FALSE,/4jGa1eKlByq8rAknmUpgYUcdkgn.jpg,[35],11286,en,The Cannonball Run,"A cross-country road race is based on an actual event, the Cannonball Baker Sea to Shining Sea Memorial Trophy Dash, organized by Brock Yates to protest the 55 mph speed limit then in effect in the U.S. The Cannonball was named for Erwin G. ""Cannonball"" Baker, who in the roaring 20's rode his motorcycle across the country. Many of the characters are based on ruses developed by real Cannonball racers over the several years that the event was run.",1.720619,/5OkKXKDtZDDJADWu88wQa1nynsQ.jpg,6/19/1981,The Cannonball Run,FALSE,6.2,137
FALSE,/dAAP1FCksIfAdqarHL5cToLZlAi.jpg,"[18, 36]",9443,en,Chariots of Fire,The true story of British athletes preparing for and competing in the 1924 Summer Olympics.,2.071485,/tDt0QreHAiM44km0Iek0UwLdyIW.jpg,5/15/1981,Chariots of Fire,FALSE,6.8,173
FALSE,/zkRUqOtYfjLyXo0aJsrnRq0fSOf.jpg,"[12, 18]",62204,xx,La Guerre du feu,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.",1.655497,/p81jT5YVj0zNZiQoDe9eBZvw5Rc.jpg,12/15/1981,Quest for Fire,FALSE,7.1,89
FALSE,/iSi3OJKSPNknaxSvjpOa6c38Xgn.jpg,"[878, 28]",1103,en,Escape from New York,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",1.831576,/z1KTbKJh7vSTTXllxxE4DWG63rT.jpg,5/22/1981,Escape from New York,FALSE,6.9,588
FALSE,/koPLq718hLXXXEqUyNP2FRbkv6l.jpg,"[10751, 14, 878, 12, 35]",36819,en,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",1.516771,/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,7/13/1981,Time Bandits,FALSE,6.6,227
FALSE,/ipA9SO13E6ha5nL2qSb8RPc38rq.jpg,"[12, 14, 10751]",10323,en,Clash of the Titans,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, Perseus must complete various tasks including taming Pegasus, capturing Medusa's head, and battling the Kraken monster.",2.355499,/75OBW467vx8ceJMSRK4NhOXk5Rc.jpg,3/15/1981,Clash of the Titans,FALSE,6.8,176
FALSE,/g2cGub9eRfaSmM8vvVuQqyvWCpv.jpg,"[18, 10749, 53]",19429,en,Absence of Malice,"A prosecutor leaks a false story that liquor warehouse owner Michael Gallagher is involved in the murder of a union head, and as newspaper reporter Megan Carter picks up the story and attempts to find the real truth, Gallagher's life begins to unravel.",2.040037,/AuxBNTIo86c7DhM68947wadUkrG.jpg,12/18/1981,Absence of Malice,FALSE,6.7,40
FALSE,/ax6TJuFqiuPruL8Lsqg4Kq8U3tK.jpg,"[18, 36]",18254,en,Reds,A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.,1.539239,/5GMPURI5crYPsgS3Gy8Gz9Zh063.jpg,12/25/1981,Reds,FALSE,7,58
FALSE,/h38jEhbP41rFPu3u7gjvTvIHPsA.jpg,"[12, 28, 35]",26325,en,"Tarzan, the Ape Man","The Tarzan story from Jane's point of view. Jane Parker visits her father in Africa where she joins him on an expedition. A couple of brief encounters with Tarzan establish a (sexual) bond between her and Tarzan. When the expedition is captured by savages, Tarzan comes to the rescue",1.524853,/rjJje4aefMCHSn9xgldWZ2aOehT.jpg,8/7/1981,"Tarzan, the Ape Man",FALSE,3.8,20
FALSE,/kN7GhhVZtjwssCE0vQKgkSYPu1M.jpg,[18],10627,en,Taps,Military cadets take extreme measures to insure the future of their academy when its existence is threatened by local condo developers.,1.559194,/4bpwsjSg6bnFbe5BkCVoyr0qGeX.jpg,12/20/1981,Taps,FALSE,6.5,69
FALSE,/447jSult4ccYwUjtYPdiiPPmogl.jpg,"[80, 18, 28, 53]",14664,en,Sharky's Machine,"Sharky gets busted back to working vice, where he happens upon a scandalous conspiracy involving a local politician. Accompanied by an all-star jazz soundtrack, Sharky's new ""machine"" gathers evidence while Sharky falls in love with a woman he has never met.",1.829525,/unpEPbhTSyPPQhHvzTRiXvUwtHd.jpg,12/18/1981,Sharky's Machine,FALSE,6.3,27
FALSE,/5YELVKk9htZZPyiWkTrNhnI1Nb3.jpg,"[14, 12]",11527,en,Excalibur,"The myth of King Arthur brought to the screen. Uthur Pendragon is given the mystical sword Excalibur by Merlyn. At his death Uthur buries the sword into a stone, and the next man that can pull it out will be King of England. Years later Arthur, Uthur's bastard son draws Excalibur and becomes king. Arthur's evil half-sister Morgana sires a son with him, who may prove his downfall.",1.64303,/j8UmbdA1TrIVY4FANymwBSmUuCH.jpg,4/10/1981,Excalibur,FALSE,7.1,203
FALSE,/hHi9UEiE49iZkUTwE995GxSKvwL.jpg,"[10749, 18]",19114,en,Endless Love,"Two young kids fall in love with each other. But the passion is too consuming for the parents of Jade. The parents try to stop them from seeing each other. But when this doesn't work, David burns down the house and is sent away. This doesn't stop him from seeing her. When he gets out he goes to look for her. But the passion for his first love is too strong and she has to leave.",1.515813,/2SLyHjmM3ABVxUvkuU6mtUnvbdi.jpg,7/17/1981,Endless Love,FALSE,5.1,25
FALSE,/lFiEdW3zVjR2Wujxu3yZLpL2N8n.jpg,"[27, 35]",814,en,An American Werewolf in London,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,1.981942,/r5CbVhy3vO6SqdOTwinZVtaRbhb.jpg,8/21/1981,An American Werewolf in London,FALSE,7.2,481
FALSE,/oauZVVtIIeTz3blb9kVcT0qRiUP.jpg,"[878, 12, 10751, 14]",601,en,E.T. the Extra-Terrestrial,A science fiction fairytale about an extra-terrestrial who is left behind on Earth and is found by a young boy who befriends him. This heart-warming fantasy from Director Steven Spielberg became one of the most commercially successful films of all time.,3.989093,/vEaHlJljhYqYjMc7HmNEOoq3UlU.jpg,4/3/1982,E.T. the Extra-Terrestrial,FALSE,7.3,2675
FALSE,/6qYptQG2ynJANbyjjYOt4fpHfxF.jpg,[18],1371,en,Rocky III,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring. His lifestyle of wealth and idleness is shaken when a powerful young fighter known as Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed to help him regain his form for a rematch with Lang.",2.244411,/ns55NGqTDEEjcI9z2a9htA2cFtG.jpg,5/28/1982,Rocky III,FALSE,6.6,730
FALSE,/auM5DWH5et9lql7vuYABdpDluR4.jpg,"[35, 10749]",9576,en,Tootsie,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",1.447912,/ngyCzZwb9y5sMUCig5JQT4Y33Q.jpg,12/16/1982,Tootsie,FALSE,6.8,342
FALSE,/piFvsgzTajaul3HO4g0RQDyjBsf.jpg,"[18, 10749]",2623,en,An Officer and a Gentleman,"Zack Mayo is a young man who has signed up for Navy Flight School. He is a Navy brat who has a bad attitude problem. Sgt. Foley is there to train and evaluate him and will clearly find Zack wanting. Zack meets Paula, a girl who has little beyond family and must decide what it is he wants to do with his life.",2.099143,/1fveHeEaOpGW91ZM4ViT0Jviuak.jpg,7/28/1982,An Officer and a Gentleman,FALSE,6.7,172
FALSE,/cU3goO0TMNDWxgDwILAARyiblXK.jpg,"[28, 12, 53, 10752]",1368,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",3.398523,/bbYNNEGLXrV3lJpHDg7CKaPscCb.jpg,10/22/1982,First Blood,FALSE,7.2,1243
FALSE,/kwYwR8o3JOK1FZbnhzlwMTt2Dk6.jpg,[27],609,en,Poltergeist,"Craig T. Nelson stars as Steve Freeling, the main protagonist, who lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, a tree comes alive and takes Robbie through his bedroom window, and Carol Anne is abducted by ghosts. Realizing that something evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to investigate, hoping to get Carol Anne back, so he can remove his family from the house before it's too late.",2.165981,/hKs6umpuLSgZhOiZI1pxpO0iVTQ.jpg,6/4/1982,Poltergeist,FALSE,7,680
FALSE,/gih4L6m9u1yB3PGwyJxB5wjzbqR.jpg,"[28, 12, 878, 53]",154,en,Star Trek II: The Wrath of Khan,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,1.850379,/7VKpj4Xl3hTzgAS3xpVuOyqNnSv.jpg,6/3/1982,Star Trek II: The Wrath of Khan,FALSE,7.2,609
FALSE,/pSkJzeMA01sO4rdP2UkMiKmIwFN.jpg,"[12, 14, 28]",9387,en,Conan the Barbarian,"John Milius's jingoistic direction and pulpy screenplay fit perfectly into this film version of the Robert E. Howard fantasy story of the sword and sorcery hero, Conan the Barbarian. The story begins when a horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom (James Earl Jones), the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria (Sandahl Bergman) and Subotai (Gerry Lopez). The group comes upon King Osric (Max Von Sydow), who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",3.15303,/9siMCK6u0TtgDVtCJQGKRQAnAqA.jpg,4/2/1982,Conan the Barbarian,FALSE,6.6,561
FALSE,/sQVTGMskJTJ7D8OhHgIXehyVqRA.jpg,"[53, 28, 35, 80, 18]",150,en,48 Hrs.,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",2.181617,/rrraPWKiY8T6SEzODxZamqUSv6f.jpg,12/7/1982,48 Hrs.,FALSE,6.5,300
FALSE,/dTTTIIAlPZntSRQMGzt3N0F5ul0.jpg,"[18, 36]",783,en,Gandhi,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",1.867162,/2z9A4FSu1YySrhhcuqkdMIXpgyN.jpg,11/30/1982,Gandhi,FALSE,7.3,616
FALSE,/yIvxB5Gbq27ZexGgmKLcuDVTq1c.jpg,"[878, 28, 12, 53]",10724,en,Firefox,"The Soviets have developed a revolutionary new jet fighter, called ""Firefox"". Naturally, the British are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. They send ex-Vietnam War pilot Mitchell Gant on a covert mission into the Soviet Union to steal Firefox.",1.534297,/1QK1xhmvnLLZhDC8DNaFt08psp9.jpg,6/13/1982,Firefox,FALSE,5.4,115
FALSE,/hXg80z3buYFAqGgEheGcYTZIe2V.jpg,"[35, 18, 10751, 10402]",15739,en,Annie,"An orphan in a facility run by the mean Miss Hannigan, Annie believes that her parents left her there by mistake. When a rich man named Oliver ""Daddy"" Warbucks decides to let an orphan live at his home to promote his image, Annie is selected. While Annie gets accustomed to living in Warbucks' mansion, she still longs to meet her parents. So Warbucks announces a search for them and a reward, which brings out many frauds.",2.885629,/qTN4VPUsZhg5exVlOu9cILCjUsG.jpg,6/18/1982,Annie,FALSE,6.2,158
